socialHeadline,headline,urlAlias,updatedDate
"""Ex-leader CY Leung slams university chief over ‘police brutality’ switch""","""Former Hong Kong leader Leung Chun-ying slams Chinese University chief for ‘U-turn’ on alleged police brutality after student pressure""",https://scmp.com/print/news/hong-kong/politics/article/3033710/former-hong-kong-leader-leung-chun-ying-slams-chinese,19/10/2019 15:18
"""Hong Kong protest supporters chant slogans at Brooklyn Nets NBA game""","""Hong Kong pro-democracy supporters make their presence felt at Brooklyn Nets NBA game""",https://scmp.com/print/news/world/united-states-canada/article/3033705/hong-kong-pro-democracy-supporters-make-their,19/10/2019 10:56
"""Police ban on Hong Kong march upheld but organisers say event will still go on""","""Hong Kong protests: Civil Human Rights Front loses appeal against police ban on Sunday march, but members will press on in ‘personal capacity’""",https://scmp.com/print/news/hong-kong/politics/article/3033700/hong-kong-protests-civil-human-rights-front-loses-appeal,19/10/2019 16:47
"""Shorter MTR services a ‘de facto curfew’? No way, rail operator says""","""Are the MTR’s early closures necessary for repairs or a ‘de facto curfew’? Either way, Hong Kong commuters are in for more delays""",https://scmp.com/print/news/hong-kong/politics/article/3033692/are-mtrs-early-closures-necessary-repairs-or-are-they-de,28/10/2019 10:27
"""Lam ‘relieved’ that murder suspect in extradition saga to turn himself in""","""Hong Kong leader Carrie Lam ‘relieved’ that murder suspect in extradition saga which sparked protest crisis to turn himself in to Taiwan""",https://scmp.com/print/news/hong-kong/law-and-crime/article/3033684/hong-kong-leader-carrie-lams-relief-murder-suspect,19/10/2019 15:18
"""Amid protesters’ attacks, 500 ATMs out of service for the weekend""","""Amid Hong Kong protesters’ attacks, 500 ATMs out of service for the weekend""",https://scmp.com/print/news/hong-kong/hong-kong-economy/article/3033680/amid-hong-kong-protesters-attacks-500-atms-out,19/10/2019 05:54
"""Critical events that have changed Hong Kong forever""","""How did that happen? Connecting the dots on critical Hong Kong events that have changed the city forever""",https://scmp.com/print/news/hong-kong/politics/article/3033644/how-did-happen-connecting-dots-critical-hong-kong-events,19/10/2019 04:00
"""HKU graduates in landslide vote for Carrie Lam to quit university role""","""University of Hong Kong graduates vote by landslide in support of resolution calling on city leader Carrie Lam to resign as varsity chancellor""",https://scmp.com/print/news/hong-kong/politics/article/3033657/university-hong-kong-alumni-threaten-legal-action-over-vote,19/10/2019 15:18
"""China delays release of Tarantino's Once Upon a Time … in Hollywood""","""China delays release of Quentin Tarantino’s Once Upon a Time … in Hollywood. Was it over Bruce Lee row?""",https://scmp.com/print/news/china/society/article/3033668/china-delays-release-quentin-tarantinos-once-upon-time-hollywood,18/10/2019 21:58
"""A colour revolution will not succeed in Hong Kong: Henry Fok’s son""","""Son of late tycoon Henry Fok believes a colour revolution will not succeed in Hong Kong""",https://scmp.com/print/news/hong-kong/politics/article/3033639/son-late-tycoon-henry-fok-believes-colour-revolution-will,18/10/2019 15:24
"""Lawyer of boy arrested over protest alleges police abused judicial methods""","""Hong Kong teenager arrested over protest was victim of police abuse of judicial proceedings, his lawyer claims after judge finds no need for care or protection order against him""",https://scmp.com/print/news/hong-kong/law-and-crime/article/3033635/hong-kong-teenager-arrested-over-protest-was-victim,18/10/2019 15:25
"""Chinese University head will slam Hong Kong police for ‘proven’ brutality""","""Chinese University head willing to condemn Hong Kong police for ‘any proven case’ of brutality, under student pressure""",https://scmp.com/print/news/hong-kong/politics/article/3033623/chinese-university-head-says-he-will-condemn-any-proven,18/10/2019 16:41
"""MTR could run normally within a fortnight if no more vandalism: transport chief""","""Hong Kong MTR could resume normal service within a fortnight, but only without fresh attacks by protesters, transport chief says""",https://scmp.com/print/news/hong-kong/politics/article/3033618/hong-kong-mtr-could-resume-normal-service-within-fortnight,18/10/2019 11:27
"""Report on police conduct may be out by year’s end: chief secretary""","""IPCC report on police conduct during Hong Kong protests expected by year’s end at earliest: Chief Secretary Matthew Cheung""",https://scmp.com/print/news/hong-kong/politics/article/3033598/ipcc-report-police-conduct-during-protests-expected-be-out,18/10/2019 10:19
"""Murder suspect who triggered protests wants to turn himself in to Taiwan""","""Murder suspect at centre of Hong Kong’s extradition bill protest crisis writes to city’s leader, asking for help to turn himself in to Taiwan""",https://scmp.com/print/news/hong-kong/politics/article/3033575/murder-suspect-who-prompted-proposal-extradition-bill,23/10/2019 09:02
"""Cathay losses continue for second straight month amid protests""","""Cathay Pacific carried fewer passengers year on year in September, reveals report signalling Hong Kong’s flagship airline could slump to a full-year loss""",https://scmp.com/print/news/hong-kong/politics/article/3033544/cathay-pacific-carried-fewer-passengers-year-year-september,18/10/2019 15:28
"""More marches against mask ban in Hong Kong’s commercial districts""","""More marches against mask ban in Hong Kong’s commercial districts after police block Sunday protest""",https://scmp.com/print/news/hong-kong/politics/article/3033515/hong-kong-police-block-sunday-protest-march-against-mask,18/10/2019 15:25
"""MTR ditches election posters to avoid ‘political conflicts’""","""Hong Kong’s MTR Corp ditches district council election posters to avoid ‘political conflicts’""",https://scmp.com/print/news/hong-kong/politics/article/3033479/hong-kongs-mtr-corp-ditches-district-council-election,18/10/2019 03:59
"""Mainland China’s ‘Hong Kong town’ could become a police retirement site""","""‘Hong Kong town’ in mainland city of Zhaoqing attracts keen interest as retirement haven for local police officers and civil servants""",https://scmp.com/print/news/hong-kong/politics/article/3033451/hong-kong-town-mainland-city-zhaoqing-attracts-keen,18/10/2019 04:55
"""Top US Democratic candidate Warren backs Hong Kong democracy bill""","""Top US Democratic candidate Elizabeth Warren backs Hong Kong pro-democracy bill""",https://scmp.com/print/news/china/article/3033466/top-us-democratic-candidate-elizabeth-warren-backs-hong-kong-pro,17/10/2019 21:45
"""Hong Kong leader Carrie Lam ‘puzzled’ by demands to disband police""","""Hong Kong leader Carrie Lam takes to Facebook to reach out to public, while strongly defending police force and questioning ‘puzzling’ calls for its disbandment""",https://scmp.com/print/news/hong-kong/politics/article/3033458/hong-kong-leader-carrie-lam-takes-facebook-reach-out-public,17/10/2019 17:00
"""Mother says Hong Kong girl, 15, found dead in sea ‘took her own life’""","""Mother of 15-year-old Hong Kong girl found dead in sea says daughter took her own life, and calls for end to harassment of family and speculation over death""",https://scmp.com/print/news/hong-kong/politics/article/3033448/mother-15-year-old-hong-kong-girl-found-dead-sea-says,17/10/2019 17:55
"""Taiwan urges Hong Kong to pursue murder suspect who sparked extradition crisis""","""Taiwan urges Hong Kong to further detain and investigate murder suspect who prompted proposal of extradition bill that sparked months of unrest""",https://scmp.com/print/news/hong-kong/politics/article/3033447/taiwan-urges-hong-kong-further-detain-and-investigate,17/10/2019 20:10
"""As elections loom, we look at Hong Kong’s history of banning candidates""","""As Hong Kong heads towards District Elections, calls for ‘revolution’ raise chances of more candidate disqualifications""",https://scmp.com/print/news/hong-kong/politics/article/3033420/hong-kong-heads-towards-district-elections-calls-revolution,17/10/2019 13:50
"""Prosecutors apply to hide identities of police allegedly assaulted by lawmaker""","""Hong Kong justice officials apply to hide identity of two police officers allegedly assaulted by lawmaker during protest, citing fears of doxxing and harassment""",https://scmp.com/print/news/hong-kong/law-and-crime/article/3033429/hong-kong-justice-officials-apply-hide-identity-two,17/10/2019 17:49
"""In rare move, two judges appointed to hear legal bids against mask ban""","""In rare, ‘significant’ move, Hong Kong judiciary appoints two judges to hear legal challenges against anti-mask law""",https://scmp.com/print/news/hong-kong/law-and-crime/article/3033406/rare-significant-move-hong-kong-judiciary-appoints-two,17/10/2019 14:01
"""Government condemns attack on Hong Kong protest leader""","""Government condemns attack on Hong Kong protest leader Jimmy Sham""",https://scmp.com/print/news/hong-kong/politics/article/3033328/government-condemns-attack-hong-kong-protest-leader-jimmy,17/10/2019 14:01
"""Chaos again in Hong Kong legislature as Carrie Lam is heckled by lawmakers""","""Hong Kong leader Carrie Lam bombarded by heckling lawmakers in another chaotic policy address session at Legislative Council""",https://scmp.com/print/news/hong-kong/politics/article/3033318/hong-kong-leader-carrie-lam-bombarded-heckling-lawmakers,17/10/2019 13:01
"""Bar Association wants its members to help solve Hong Kong’s crisis""","""Hong Kong Bar Association wants barristers to help government find a solution to city’s crisis""",https://scmp.com/print/news/hong-kong/law-and-crime/article/3033264/hong-kong-bar-association-wants-barristers-help,17/10/2019 02:44
"""Dozens of Best Mart 360 shops vandalised in protests, company reveals""","""Hong Kong protests: 59 Best Mart 360 shops vandalised in recent months, company reveals""",https://scmp.com/print/news/hong-kong/hong-kong-economy/article/3033276/hong-kong-protests-59-best-mart-360-shops,17/10/2019 02:12
"""Hong Kong leader misses opportunity to break impasse, analysts say""","""Carrie Lam’s policy address was a missed opportunity to offer an olive branch to break Hong Kong’s political impasse, analysts and allies lament""",https://scmp.com/print/news/hong-kong/politics/article/3033270/carrie-lams-policy-address-was-missed-opportunity-offer,17/10/2019 00:52
"""US requires Chinese notification of meetings with state or local officials""","""Chinese diplomats must notify Washington of meetings with state or local officials, US announces in effort to change Beijing’s own diplomatic restrictions""",https://scmp.com/print/news/china/diplomacy/article/3033281/us-government-tells-chinese-diplomats-they-must-notify,17/10/2019 01:21
"""US Senate support for Hong Kong pro-democracy bill rises ahead of vote""","""US Senate support for Hong Kong pro-democracy bill rises ahead of vote, which follows House of Representatives passing measure""",https://scmp.com/print/news/hong-kong/politics/article/3033278/us-senate-support-hong-kong-pro-democracy-bill-jumps-house,16/10/2019 21:44
